objid,redshift,plate,mjd,fiberid,class
1237651800699568313,0.14948,271,51883,23,GALAXY
1237651800699699382,0.093258,271,51883,28,GALAXY
1237651800162697394,0.091314,271,51883,29,GALAXY
1237654669738049718,0.112769,271,51883,36,GALAXY
1237651800162631730,0.092275,271,51883,72,GALAXY
1237651800162631694,0.091838,271,51883,76,GALAXY
1237648721235083374,0.072185,290,51941,78,GALAXY
1237648720698081404,0.108259,290,51941,101,GALAXY
1237648704042893577,0.139542,290,51941,102,GALAXY
1237648703506022554,0.090779,290,51941,103,GALAXY
1237648704042893540,0.138836,290,51941,105,GALAXY
1237648703506022546,0.090777,290,51941,107,GALAXY
1237648704042893568,0.025413,290,51941,108,GALAXY
1237648703506022464,0.152856,290,51941,110,GALAXY
1237648704042893553,0.138873,290,51941,115,GALAXY
1237648704042893344,0.137426,290,51941,118,GALAXY
1237648704042893556,0.169602,290,51941,120,GALAXY
1237648720160686190,0.211866,290,51941,243,GALAXY
1237648703505498330,0.071626,290,51941,244,GALAXY
1237648720160686182,0.048215,290,51941,247,GALAXY
1237648720160620699,0.117546,290,51941,249,GALAXY
1237648720160686197,0.11168,290,51941,250,GALAXY
1237648702968627397,0.163284,290,51941,252,GALAXY
1237648703505498325,0.0723,290,51941,259,GALAXY
1237648721234362499,0.09066,290,51941,274,GALAXY
1237648721234362524,0.072117,290,51941,280,GALAXY
1237648722844975275,0.085056,290,51941,370,GALAXY
1237648705116110992,0.084906,290,51941,383,GALAXY
1237648705116110945,0.137839,290,51941,387,GALAXY
1237648721234362504,0.091841,290,51941,389,GALAXY
1237648704579240149,0.203292,290,51941,392,GALAXY
1237648704043090091,0.081405,290,51941,36,GALAXY
1237648704043155561,0.08115,290,51941,33,GALAXY
1237648704043155536,0.081238,290,51941,32,GALAXY
1237648703506284670,0.071844,290,51941,30,GALAXY
1237648720698278088,0.170543,290,51941,29,GALAXY
1237648704043155530,0.140388,290,51941,27,GALAXY
1237648721227415636,0.068861,282,51658,351,GALAXY
1237648720690544783,0.075336,282,51658,317,GALAXY
1237648721227415709,0.124142,282,51658,313,GALAXY
1237648720690610284,0.104463,282,51658,303,GALAXY
1237648722301157693,0.134257,281,51614,540,GALAXY
1237648722301092074,0.061424,281,51614,534,GALAXY
1237648722837897429,0.082076,281,51614,533,GALAXY
1237648722301157705,0.237057,281,51614,531,GALAXY
1237648722838093882,0.188244,281,51614,521,GALAXY
1237648721764221129,0.061393,281,51614,516,GALAXY
1237648722301092133,0.126301,281,51614,504,GALAXY
1237648721764155591,0.140067,281,51614,495,GALAXY
1237648721764155509,0.156064,281,51614,491,GALAXY
1237648722300371193,0.071488,281,51614,354,GALAXY
1237648722300371235,0.071425,281,51614,331,GALAXY
1237648721226694756,0.089814,281,51614,303,GALAXY
1237648720153018634,0.018882,281,51614,300,GALAXY
1237648721771299083,0.06443,290,51941,397,GALAXY
1237648704579240156,0.09204,290,51941,400,GALAXY
1237648721771823351,0.022809,290,51941,501,GALAXY
1237648721771823259,0.047504,290,51941,504,GALAXY
1237648705116635292,0.081479,290,51941,505,GALAXY
1237648721771757773,0.155431,290,51941,512,GALAXY
1237648704579764330,0.089792,290,51941,513,GALAXY
1237648673971437623,0.012513,290,51941,516,GALAXY
1237648704579764354,0.116416,290,51941,517,GALAXY
1237651736845746266,0.034981,534,51997,388,GALAXY
1237651736308875658,0.057037,534,51997,390,GALAXY
1237651736845811826,0.160952,534,51997,391,GALAXY
1237651736845811913,0.090259,534,51997,392,GALAXY
1237651754025418930,0.05278,534,51997,394,GALAXY
1237654601027747999,0.104896,573,52325,80,GALAXY
1237654601564487854,0.240915,573,52325,545,GALAXY
1237654605859324185,0.210587,573,52325,546,GALAXY
1237654601564487751,0.105156,573,52325,548,GALAXY
1237654601027617001,0.162845,573,52325,560,GALAXY
1237651755090444482,0.05935,523,52026,580,GALAXY
1237651754553573537,0.106525,523,52026,590,GALAXY
1237651755090509983,0.130794,523,52026,602,GALAXY
1237651755090641004,0.072236,523,52026,608,GALAXY
1237651737911033981,0.071538,523,52026,609,GALAXY
1237651755090509976,0.13004,523,52026,612,GALAXY
1237651737910902902,0.07654,523,52026,614,GALAXY
1237651755090510032,0.12978,523,52026,616,GALAXY
1237651736837292211,0.235368,523,52026,630,GALAXY
1237651754553835670,0.018574,523,52026,631,GALAXY
1237651754553835648,0.157174,523,52026,634,GALAXY
1237651735235330251,0.166146,533,51994,19,GALAXY
1237651736309072061,0.082967,533,51994,22,GALAXY
1237651753488679046,0.066874,533,51994,23,GALAXY
1237651753488810210,0.169187,533,51994,26,GALAXY
1237651753488744572,0.076091,533,51994,30,GALAXY
1237651736309072041,0.056311,533,51994,32,GALAXY
1237651753488744616,0.169625,533,51994,33,GALAXY
1237651736309072008,0.053941,533,51994,34,GALAXY
1237651736309203220,0.068601,533,51994,35,GALAXY
1237651736309137695,0.167382,533,51994,37,GALAXY
1237651735235133661,0.054393,533,51994,42,GALAXY
1237653587947094284,0.147662,547,52207,572,GALAXY
1237651752951546083,0.11679,533,51994,43,GALAXY
1237654390569107667,0.239202,547,52207,583,GALAXY
1237654386268045584,0.147144,547,52207,591,GALAXY
1237654386268045341,0.110093,547,52207,598,GALAXY
1237654390569304372,0.080599,547,52207,601,GALAXY
1237654390032236789,0.120266,547,52207,624,GALAXY
1237651735235067978,0.054203,533,51994,45,GALAXY
1237651735235133652,0.054217,533,51994,46,GALAXY
1237651735235133542,0.05353,533,51994,53,GALAXY
1237651752414740879,0.12648,533,51994,54,GALAXY
1237651735235068048,0.12353,533,51994,55,GALAXY
1237651735235133620,0.157458,533,51994,56,GALAXY
1237651735235133626,0.055673,533,51994,57,GALAXY
1237651735772004473,0.077902,533,51994,59,GALAXY
1237651735771938914,0.056771,533,51994,60,GALAXY
1237651753488547948,0.054823,533,51994,63,GALAXY
1237651735772070008,0.082892,533,51994,69,GALAXY
1237651736308875633,0.053167,533,51994,76,GALAXY
1237651752951480520,0.159897,533,51994,87,GALAXY
1237651735235002481,0.174799,533,51994,90,GALAXY
1237651752951480555,0.195996,533,51994,93,GALAXY
1237651735771873354,0.053805,533,51994,94,GALAXY
1237651752951545987,0.10731,533,51994,95,GALAXY
1237651735771807943,0.097189,533,51994,100,GALAXY
1237651753488482455,0.055276,533,51994,101,GALAXY
1237651735772004377,0.056248,533,51994,106,GALAXY
1237651753488482432,0.056973,533,51994,108,GALAXY
1237651736308810062,0.05594,533,51994,115,GALAXY
1237651736308810004,0.055378,533,51994,118,GALAXY
1237651735771873392,0.161529,533,51994,142,GALAXY
1237651735771873719,0.055686,533,51994,143,GALAXY
1237651735771873559,0.055911,533,51994,145,GALAXY
1237651735771873541,0.055015,533,51994,147,GALAXY
1237651753488416855,0.084604,533,51994,149,GALAXY
1237651736308744419,0.051763,533,51994,153,GALAXY
1237651753488416871,0.082002,533,51994,155,GALAXY
1237651736308744473,0.05464,533,51994,160,GALAXY
1237651736308678866,0.054086,533,51994,169,GALAXY
1237651735772397792,0.098303,534,51997,190,GALAXY
1237651736309268849,0.104506,534,51997,194,GALAXY
1237651752415133902,0.103153,534,51997,218,GALAXY
1237651735235526931,0.054809,534,51997,219,GALAXY
1237651753488810113,0.084425,534,51997,224,GALAXY
1237651752951939347,0.155769,534,51997,226,GALAXY
1237651753488810218,0.149174,534,51997,232,GALAXY
1237651752415133893,0.168241,534,51997,242,GALAXY
1237651735235395799,0.101782,534,51997,243,GALAXY
1237651754025419057,0.072192,534,51997,396,GALAXY
1237651736308875618,0.053488,534,51997,397,GALAXY
1237651736845877344,0.072324,534,51997,399,GALAXY
1237651736309006644,0.053117,534,51997,426,GALAXY
1237651754025615515,0.025525,534,51997,428,GALAXY
1237651754025484505,0.052842,534,51997,432,GALAXY
1237651754562486286,0.107531,534,51997,437,GALAXY
1237651736846008370,0.089883,534,51997,470,GALAXY
1237651736309203341,0.068478,534,51997,474,GALAXY
1237651736309268777,0.104966,534,51997,477,GALAXY
1237651736309137598,0.054742,534,51997,478,GALAXY
1237651754025746653,0.025214,534,51997,492,GALAXY
1237651736309268793,0.106227,534,51997,495,GALAXY
1237653589020442918,0.146199,547,52207,381,GALAXY
1237654391642325270,0.020309,547,52207,393,GALAXY
1237654391642325342,0.146491,547,52207,400,GALAXY
1237654600490746121,0.225538,574,52355,293,GALAXY
1237654604248842432,0.158267,574,52355,296,GALAXY
1237654600490877085,0.045126,574,52355,299,GALAXY
1237654604785778884,0.049184,574,52355,306,GALAXY
1237654604785647770,0.095265,574,52355,309,GALAXY
1237654605322518672,0.21418,574,52355,312,GALAXY
1237654601027616925,0.163216,574,52355,313,GALAXY
1237654604785647743,0.145987,574,52355,317,GALAXY
1237654602101620938,0.031444,574,52355,333,GALAXY
1237654606396391643,0.013805,574,52355,337,GALAXY
1237654606396457065,0.124188,574,52355,340,GALAXY
1237654605859389521,0.161155,574,52355,343,GALAXY
1237654605859389679,0.0966,574,52355,349,GALAXY
1237654602101358746,0.162167,574,52355,350,GALAXY
1237654601564487831,0.104667,574,52355,357,GALAXY
1237654602638622894,0.028505,574,52355,365,GALAXY
1237654606396522757,0.046427,574,52355,371,GALAXY
1237654606396588333,0.046846,574,52355,380,GALAXY
1237651225707872663,0.076632,351,51695,142,GALAXY
1237651211749425405,0.083947,351,51695,136,GALAXY
1237651211749425201,0.08578,351,51695,135,GALAXY
1237650762393059533,0.071682,333,52313,581,GALAXY
1237650762929668314,0.152071,333,52313,578,GALAXY
1237650371557982352,0.175935,333,52313,577,GALAXY
1237650372094853203,0.139547,333,52313,576,GALAXY
1237650372094853193,0.139381,333,52313,575,GALAXY
1237650372094853309,0.073023,333,52313,574,GALAXY
1237650372094853210,0.072078,333,52313,571,GALAXY
1237650372094853236,0.072103,333,52313,567,GALAXY
1237650762929864867,0.200454,333,52313,565,GALAXY
1237650372094918757,0.122537,333,52313,564,GALAXY
1237650371021176973,0.068263,333,52313,556,GALAXY
1237650371021111388,0.067581,333,52313,554,GALAXY
1237650371021111417,0.067842,333,52313,551,GALAXY
1237650370484306122,0.088508,333,52313,548,GALAXY
1237650762392862860,0.17553,333,52313,547,GALAXY
1237650370484306116,0.196338,333,52313,543,GALAXY
1237650762929602655,0.087974,333,52313,529,GALAXY
1237650762929602622,0.069083,333,52313,525,GALAXY
1237650762929668208,0.068357,333,52313,524,GALAXY
1237650762929668133,0.068917,333,52313,523,GALAXY
1237650762929537232,0.11852,333,52313,522,GALAXY
1237650761855991958,0.068502,333,52313,519,GALAXY
1237650370484240476,0.17668,333,52313,517,GALAXY
1237650371021111410,0.067924,333,52313,513,GALAXY
1237650370484109543,0.294825,333,52313,511,GALAXY
1237650762392731767,0.152892,333,52313,507,GALAXY
1237649963528749308,0.192166,460,51924,341,GALAXY
1237649963528749317,0.070524,460,51924,346,GALAXY
1237651297647657199,0.053866,350,51691,421,GALAXY
1237651297647657144,0.053706,350,51691,390,GALAXY
1237651297647591621,0.104214,350,51691,376,GALAXY
1237651297647526259,0.081355,350,51691,375,GALAXY
1237651297647591630,0.103835,350,51691,372,GALAXY
1237651297647526054,0.060262,350,51691,370,GALAXY
1237651297647460611,0.166417,350,51691,363,GALAXY
1237650761856254146,0.149154,333,52313,633,GALAXY
1237650371021504615,0.085154,333,52313,630,GALAXY
1237650762393125165,0.279888,333,52313,628,GALAXY
1237650762929930360,0.139382,333,52313,610,GALAXY
1237650372095049837,0.185166,333,52313,609,GALAXY
1237650372095049827,0.187293,333,52313,605,GALAXY
1237650371021242389,0.110819,333,52313,593,GALAXY
1237650761856122948,0.120141,333,52313,592,GALAXY
1237650762392993882,0.071662,333,52313,590,GALAXY
1237650762392993824,0.020578,333,52313,586,GALAXY
1237651504344203444,0.14355,299,51671,200,GALAXY
1237651504343679076,0.086716,298,51955,102,GALAXY
1237651504343875738,0.231342,298,51955,80,GALAXY
1237651503806939345,0.172123,298,51955,74,GALAXY
1237651211212816596,0.089185,353,51703,347,GALAXY
1237651211212816636,0.156097,353,51703,350,GALAXY
1237651224097784072,0.086314,353,51703,355,GALAXY
1237651211212882074,0.084942,353,51703,357,GALAXY
1237651224097783864,0.086557,353,51703,358,GALAXY
1237651309995426019,0.101105,350,51691,326,GALAXY
1237651310532362357,0.077941,350,51691,328,GALAXY
1237651297647591595,0.259424,350,51691,330,GALAXY
1237651310532427917,0.078655,350,51691,331,GALAXY
1237651297110655254,0.129968,350,51691,343,GALAXY
1237651297647460532,0.06008,350,51691,368,GALAXY
1237651297647591666,0.053306,350,51691,382,GALAXY
1237651310532493465,0.078361,350,51691,384,GALAXY
1237651297110720570,0.103609,350,51691,388,GALAXY
1237651310532493452,0.13117,350,51691,389,GALAXY
1237651225171329101,0.130004,351,51695,86,GALAXY
1237651225171329337,0.224047,351,51695,87,GALAXY
1237648704059539690,0.26335,311,51665,276,GALAXY
1237648704059539706,0.092926,311,51665,269,GALAXY
1237648704059474127,0.071158,311,51665,267,GALAXY
1237648721251401999,0.091837,311,51665,261,GALAXY
1237651225171198333,0.028505,351,51695,130,GALAXY
1237651225171197973,0.097382,351,51695,131,GALAXY
1237651225171132458,0.097452,351,51695,134,GALAXY
1237651225171132751,0.165293,351,51695,138,GALAXY
1237651225171198284,0.076273,351,51695,140,GALAXY
1237651225707872593,0.122297,351,51695,151,GALAXY
1237651225707872266,0.027548,351,51695,158,GALAXY
1237651225707676030,0.107005,351,51695,165,GALAXY
1237651225707348200,0.122516,351,51695,416,GALAXY
1237651225707282742,0.103719,351,51695,458,GALAXY
1237651225707413803,0.10607,351,51695,469,GALAXY
1237651225707413895,0.128614,351,51695,486,GALAXY
1237651225707544891,0.123482,351,51695,491,GALAXY
1237651225707479325,0.109371,351,51695,500,GALAXY
1237651225707479189,0.082252,351,51695,503,GALAXY
1237651225707479244,0.153618,351,51695,504,GALAXY
1237651225707544795,0.153065,351,51695,510,GALAXY
1237651225707544840,0.151462,351,51695,511,GALAXY
1237651225707610268,0.08197,351,51695,514,GALAXY
1237651225707544728,0.082047,351,51695,515,GALAXY
1237651226244219141,0.214191,351,51695,571,GALAXY
1237651226244284722,0.081483,351,51695,576,GALAXY
1237651225171198299,0.097246,353,51703,364,GALAXY
1237651225171197972,0.096935,353,51703,365,GALAXY
1237651225171132661,0.096667,353,51703,368,GALAXY
1237651225171198270,0.085551,353,51703,380,GALAXY
1237651225707937834,0.070589,353,51703,410,GALAXY
1237651225171394768,0.157091,353,51703,412,GALAXY
1237651225171394778,0.096568,353,51703,416,GALAXY
1237651225171329100,0.130439,353,51703,418,GALAXY
1237651225171526022,0.062518,353,51703,463,GALAXY
1237651225171591378,0.1781,353,51703,470,GALAXY
1237648704059408827,0.094907,311,51665,256,GALAXY
1237648720714596366,0.236892,311,51665,255,GALAXY
1237648720714596553,0.093607,311,51665,253,GALAXY
1237648720714465532,0.162278,311,51665,251,GALAXY
1237648703522537836,0.069659,311,51665,244,GALAXY
1237648704596410561,0.096474,311,51665,234,GALAXY
1237648704596410623,0.050617,311,51665,223,GALAXY
1237648720714662186,0.080826,311,51665,219,GALAXY
1237648703522537881,0.094674,311,51665,216,GALAXY
1237651273515860175,0.030277,498,51984,515,GALAXY
1237654381983170734,0.182831,559,52316,142,GALAXY
1237651539790659588,0.05995,498,51984,521,GALAXY
1237651274052730971,0.067216,498,51984,523,GALAXY
1237651274052731009,0.162144,498,51984,528,GALAXY
1237651539790725326,0.067083,498,51984,530,GALAXY
1237651273515860146,0.072483,498,51984,531,GALAXY
1237651273515860113,0.078644,498,51984,532,GALAXY
1237651539790725231,0.067791,498,51984,533,GALAXY
1237651539790659740,0.031884,498,51984,534,GALAXY
1237651274052730954,0.118752,498,51984,537,GALAXY
1237651539790790872,0.066361,498,51984,564,GALAXY
1237651540327530654,0.031971,498,51984,565,GALAXY
1237651274052796556,0.04525,498,51984,566,GALAXY
1237654654177247318,0.052326,550,51959,55,GALAXY
1237651752926445848,0.148754,504,52316,81,GALAXY
1237651752926445722,0.032759,504,52316,82,GALAXY
1237651752926511179,0.022186,504,52316,85,GALAXY
1237651735209902197,0.071959,504,52316,91,GALAXY
1237651752926314650,0.056197,504,52316,121,GALAXY
1237651752389443821,0.147729,272,51941,576,GALAXY
1237654671349121289,0.056204,272,51941,578,GALAXY
1237651801773965508,0.072934,272,51941,581,GALAXY
1237651801773899969,0.072328,272,51941,584,GALAXY
1237651801773965504,0.117243,272,51941,587,GALAXY
1237654670812250377,0.229838,272,51941,589,GALAXY
1237654670812446882,0.107066,272,51941,624,GALAXY
1237651801774096397,0.09569,272,51941,629,GALAXY
1237654670812184782,0.096879,273,51957,342,GALAXY
1237651801773899966,0.17391,273,51957,343,GALAXY
1237651801237028909,0.033922,273,51957,349,GALAXY
1237651735234019495,0.115555,302,51688,442,GALAXY
1237651735209902285,0.096224,504,52316,123,GALAXY
1237651735780524282,0.123524,363,51989,604,GALAXY
1237651818953179288,0.123193,363,51989,612,GALAXY
1237655468064374914,0.121543,363,51989,614,GALAXY
1237651752926380232,0.145093,504,52316,132,GALAXY
1237651752926380207,0.153542,504,52316,134,GALAXY
1237651752926314665,0.056991,504,52316,138,GALAXY
1237651735746904205,0.150747,504,52316,143,GALAXY
1237651735746904226,0.150576,504,52316,144,GALAXY
1237651752926511198,0.149368,504,52316,146,GALAXY
1237651753463316641,0.150545,504,52316,161,GALAXY
1237651752926445756,0.147646,504,52316,167,GALAXY
1237651753463316563,0.148548,504,52316,169,GALAXY
1237651753463382173,0.169547,504,52316,172,GALAXY
1237655468064375098,0.095469,363,51989,618,GALAXY
1237651735243522395,0.119984,363,51989,619,GALAXY
1237651735243718897,0.051958,363,51989,620,GALAXY
1237651701377925457,0.031079,444,51883,616,GALAXY
1237651701378187416,0.181022,446,51899,197,GALAXY
1237651533872758845,0.180541,446,51899,203,GALAXY
1237651533872693403,0.180912,446,51899,206,GALAXY
1237651533872758959,0.045928,446,51899,208,GALAXY
1237651534409826560,0.031811,446,51899,237,GALAXY
1237651496836726994,0.276073,446,51899,373,GALAXY
1237651273498886270,0.135014,446,51899,376,GALAXY
1237651272419311842,0.106433,437,51876,334,GALAXY
1237651754005889185,0.050802,510,52381,621,GALAXY
1237651754542760140,0.099835,510,52381,631,GALAXY
1237651754005823612,0.050731,510,52381,632,GALAXY
1237651754542694556,0.020327,510,52381,635,GALAXY
1237651496832008423,0.116289,438,51884,264,GALAXY
1237651273494298718,0.105603,438,51884,270,GALAXY
1237651274031104090,0.196979,438,51884,271,GALAXY
1237651496832008467,0.1298,438,51884,275,GALAXY
1237651752395604108,0.049582,511,52636,139,GALAXY
1237651702984474848,0.130121,438,51884,277,GALAXY
1237651274031104252,0.077144,438,51884,278,GALAXY
1237651496832008456,0.116049,438,51884,279,GALAXY
1237651496294940991,0.060896,438,51884,290,GALAXY
1237651273494102233,0.060624,438,51884,293,GALAXY
1237651273494102303,0.053016,438,51884,297,GALAXY
1237651496832008520,0.149233,438,51884,302,GALAXY
1237651496831942846,0.100347,438,51884,303,GALAXY
1237651274031038496,0.052757,438,51884,307,GALAXY
1237651496831877393,0.052271,438,51884,311,GALAXY
